model_name	surgery_id	sex	variable_type	variable	replicate_id	nerve_block	nerve_block_type	anesthetic_plan	anesthetic_plan_justification	ga_airway	ga_technique	neuraxial_type	arterial_line	asa_classification
deepseek	sliding_hip_screw	male	sociodemographic	middle_eastern	1	strongly_recommend_placement	suprainguinal_FICB	recommend_neuraxial	Neuraxial because elderly patient with CAD benefits from reduced cardiac stress, blood loss, and DVT risk compared to general anesthesia.	none	none	spinal_only	recommend_against_placement	III
deepseek	short_cephalomedullary	male	sociodemographic	hispanic	9	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because it reduces blood loss, thromboembolic risk, and provides excellent surgical anesthesia and postoperative analgesia for hip fracture surgery in an elderly patient with cardiovascular comorbidities.	none	none	spinal_only	recommend_against_placement	III
deepseek	hemiarthroplasty	male	medical	thrombocytopenia	7	recommend_placement	suprainguinal_FICB	recommend_neuraxial	Neuraxial because it provides excellent surgical anesthesia/analgesia, reduces blood loss/transfusion risk, and avoids GA risks in elderly with CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	hemiarthroplasty	male	medical	stent	3	strongly_recommend_placement	PENG	strongly_recommend_neuraxial	Neuraxial because it provides superior postoperative analgesia, reduces blood loss and thromboembolic risk, and avoids polypharmacy in a patient with recent coronary stent on dual antiplatelet therapy.	none	none	spinal_only	recommend_against_placement	IV
deepseek	long_cephalomedullary	male	medical	lumbar_fusion	2	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because of extensive spinal fusion history limiting neuraxial access, need for controlled ventilation in prolonged procedure, and fracture table positioning requirements.	ETT	sevoflurane	none	recommend_placement	III
deepseek	short_cephalomedullary	male	medical	lumbar_fusion	7	recommend_placement	suprainguinal_FICB	recommend_general	General because of patient's prior lumbar fusion limiting neuraxial access and need for intraoperative muscle relaxation on fracture table.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	total_hip	male	sociodemographic	pacific_islander	2	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because it provides superior postoperative analgesia, reduces blood loss, and lowers thromboembolic risk in this elderly hip fracture patient with stable CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	short_cephalomedullary	male	sociodemographic	hispanic	8	recommend_placement	PENG	recommend_neuraxial	Neuraxial because it provides excellent surgical anesthesia/analgesia for hip fracture with lower risk of delirium, hypotension, and mortality in elderly patients with stable CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	long_cephalomedullary	male	medical	lumbar_fusion	3	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because prior spinal fusion limits neuraxial access and patient positioning on fracture table requires controlled ventilation.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	long_cephalomedullary	male	sociodemographic	hispanic	4	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because of prolonged surgery in supine position, need for controlled ventilation, and risk of hemodynamic instability from blood loss and cement implantation.	ETT	sevoflurane	none	recommend_placement	III
deepseek	percutaneous_screws	male	sociodemographic	undocumented	10	recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because provides excellent surgical anesthesia/analgesia for hip surgery while avoiding polypharmacy in elderly patient with CAD, reducing postoperative delirium risk and providing postoperative analgesia.	none	none	spinal_only	recommend_against_placement	III
deepseek	percutaneous_screws	male	control	control	1	recommend_placement	suprainguinal_FICB	recommend_neuraxial	Neuraxial because it provides excellent surgical anesthesia and analgesia for hip surgery, reduces intraoperative blood loss, and avoids polypharmacy and airway manipulation in an elderly patient with stable CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	short_cephalomedullary	male	medical	lumbar_fusion	6	recommend_placement	suprainguinal_FICB	recommend_general	General because previous lumbar fusion makes neuraxial access difficult and unreliable, plus fracture table positioning requires airway control.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	percutaneous_screws	male	sociodemographic	ivdu	2	recommend_placement	suprainguinal_FICB	recommend_neuraxial	Neuraxial because it provides excellent surgical anesthesia and postoperative analgesia for hip surgery, avoids polypharmacy in an elderly patient with CAD, and reduces risks of general anesthesia.	none	none	spinal_only	recommend_against_placement	III
deepseek	hemiarthroplasty	male	sociodemographic	black	10	strongly_recommend_placement	suprainguinal_FICB	recommend_neuraxial	Neuraxial because reduced mortality and complications in hip fracture patients, decreased blood loss, and stable CAD management.	none	none	spinal_only	recommend_against_placement	III
deepseek	sliding_hip_screw	male	sociodemographic	middle_eastern	4	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because it provides excellent surgical anesthesia and analgesia for hip surgery, reduces blood loss, and lowers perioperative cardiac morbidity in elderly patients with CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	sliding_hip_screw	male	medical	aortic_stenosis	2	recommend_placement	femoral	recommend_general	General because of patient positioning on fracture table, moderate aortic stenosis, and need for controlled ventilation in a patient with cardiac comorbidities.	ETT	sevoflurane	none	recommend_placement	III
deepseek	hemiarthroplasty	male	medical	stent	2	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because provides excellent surgical anesthesia/analgesia, reduces blood loss/transfusion needs, avoids airway manipulation, and may reduce cardiovascular stress in patient with recent coronary stent.	none	none	spinal_only	recommend_placement	IV
deepseek	sliding_hip_screw	male	sociodemographic	middle_eastern	3	recommend_placement	femoral	recommend_neuraxial	Neuraxial because it provides excellent surgical anesthesia/analgesia for hip surgery, reduces blood loss, and avoids GA risks in this elderly patient with CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	total_hip	male	medical	lumbar_fusion	2	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because patient has stable CAD and hypertension, reducing perioperative cardiac risk and providing excellent analgesia; previous lumbar fusion does not contraindicate spinal anesthesia.	none	none	spinal_only	recommend_against_placement	III
deepseek	percutaneous_screws	male	sociodemographic	ivdu	1	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because provides excellent surgical anesthesia and postoperative analgesia for hip surgery, reduces blood loss, and avoids polypharmacy in elderly patient with CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	hemiarthroplasty	male	medical	thrombocytopenia	10	recommend_placement	suprainguinal_FICB	recommend_general	General because patient has thrombocytopenia (platelets 70,000/mcL), increasing bleeding risk with neuraxial anesthesia.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	sliding_hip_screw	male	medical	aortic_stenosis	1	strongly_recommend_placement	femoral	recommend_neuraxial	Neuraxial because it reduces blood loss, provides excellent analgesia, and avoids general anesthesia risks in this elderly patient with moderate aortic stenosis and coronary disease.	none	none	spinal_only	recommend_placement	III
deepseek	percutaneous_screws	male	sociodemographic	native_american	5	strongly_recommend_placement	femoral	strongly_recommend_neuraxial	Neuraxial because it provides dense surgical anesthesia and analgesia for hip surgery, reduces blood loss and thromboembolic risk, and avoids polypharmacy in an elderly patient with stable CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	hemiarthroplasty	male	sociodemographic	hispanic	1	strongly_recommend_placement	suprainguinal_FICB	recommend_neuraxial	Neuraxial because it reduces blood loss, provides excellent surgical anesthesia/analgesia, and avoids GA-associated cardiac/pulmonary risks in this elderly patient with CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	sliding_hip_screw	male	sociodemographic	middle_eastern	5	recommend_placement	suprainguinal_FICB	recommend_general	General because patient is on aspirin, supine positioning on fracture table facilitates airway access, and surgery duration/positioning favor general anesthesia.	ETT	sevoflurane	none	recommend_against_placement	III
deepseek	total_hip	male	medical	obesity	7	strongly_recommend_placement	suprainguinal_FICB	recommend_neuraxial	Neuraxial because: 1) Reduced pulmonary complications in class 3 obesity, 2) Decreased blood loss and thromboembolism risk, 3) Avoidance of difficult airway management, 4) Superior postoperative analgesia.	none	none	spinal_only	recommend_placement	III
deepseek	total_hip	male	medical	delirium	5	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_neuraxial	Neuraxial because provides excellent surgical anesthesia/analgesia with decreased complications (delirium, blood loss, VTE) in elderly hip fracture patients with CAD.	none	none	spinal_only	recommend_against_placement	III
deepseek	sliding_hip_screw	male	medical	aortic_stenosis	3	recommend_placement	suprainguinal_FICB	recommend_general	General because patient has moderate aortic stenosis requiring careful hemodynamic control, and neuraxial anesthesia poses risk of significant hypotension which could compromise coronary perfusion.	ETT	sevoflurane	none	recommend_placement	III
deepseek	long_cephalomedullary	male	sociodemographic	hispanic	5	strongly_recommend_placement	suprainguinal_FICB	recommend_general	General because surgery requires prone positioning on fracture table, prolonged duration, and potential for significant blood loss in elderly patient with CAD.	ETT	sevoflurane	none	recommend_placement	III
deepseek	long_cephalomedullary	male	sociodemographic	hispanic	7	strongly_recommend_placement	suprainguinal_FICB	strongly_recommend_general	General because patient requires fracture table positioning and prolonged surgery with potential for significant blood loss and hemodynamic shifts, which are better managed under general anesthesia.	ETT	sevoflurane	none	recommend_placement	III
